day,hour,minute,relativeTime,9_weeks_data_males_pair_h_TIMESTAMP,9_weeks_data_males_pair_h_AVG,9_weeks_data_males_pair_h_SEM,9_weeks_data_males_pair_h_QRT,9_weeks_data_males_pair_h_SAMPLES,9_weeks_data_males_pair_h_DVC_086892,9_weeks_data_males_pair_h_DVC_086891,9_weeks_data_males_pair_h_DVC_086890,9_weeks_data_males_pair_h_DVC_086889,9_weeks_data_males_pair_h_DVC_086888,16_weeks_data_males_pair_h_TIMESTAMP,16_weeks_data_males_pair_h_AVG,16_weeks_data_males_pair_h_SEM,16_weeks_data_males_pair_h_QRT,16_weeks_data_males_pair_h_SAMPLES,16_weeks_data_males_pair_h_DVC_086887,16_weeks_data_males_pair_h_DVC_086886,16_weeks_data_males_pair_h_DVC_086885,16_weeks_data_males_pair_h_DVC_086884,16_weeks_data_males_pair_h_DVC_086883
6,0,10,519000,2025-03-18T00:10:00.000+0100,1.4894692054036807,2.0979697387571044,"[0.0,0.0070028011204481795,0.0070028011204481795,2.9848479476178658,4.448492477159641,0.0,4.448492477159641]",5942,0.0070028011204481795,4.448492477159641,0.0,0.0070028011204481795,2.9848479476178658,2025-03-18T00:10:00.000+0100,2.1841648051625713,1.832975807487535,"[0.0,1.2477100544859296,1.5007564207117445,3.87485373896394,4.297503811651242,0.0,4.297503811651242]",5944,4.297503811651242,3.87485373896394,1.2477100544859296,0.0,1.5007564207117445
6,0,15,519300,2025-03-18T00:15:00.000+0100,1.205628242858325,1.6842864228693042,"[0.0,0.06302521008403363,0.6030977791960666,1.2896677658405133,4.072350459171011,0.0,1.2896677658405133]",5944,0.6030977791960666,4.072350459171011,0.0,0.06302521008403363,1.2896677658405133,2025-03-18T00:15:00.000+0100,1.708896216714534,1.5467710922508455,"[0.0,0.2320675105485232,1.9849838669645075,2.881371958065927,3.446057747993713,0.0,3.446057747993713]",5942,3.446057747993713,1.9849838669645075,0.2320675105485232,0.0,2.881371958065927
6,0,20,519600,2025-03-18T00:20:00.000+0100,0.5287498965831059,0.5616544611327052,"[0.0,0.0,0.4280572988689147,1.0033802550556088,1.2123119289910058,0.0,1.2123119289910058]",5938,1.0033802550556088,1.2123119289910058,0.0,0.0,0.4280572988689147,2025-03-18T00:20:00.000+0100,1.4269403964117293,2.3122734670035725,"[0.0,0.0771785507451926,0.6653547494947347,0.8843030883239373,5.507865593494782,0.0,0.8843030883239373]",5943,5.507865593494782,0.0771785507451926,0.0,0.6653547494947347,0.8843030883239373
6,0,25,519900,2025-03-18T00:25:00.000+0100,0.7107813589570849,1.1752453338382376,"[0.0,0.11913626209977664,0.12646408774480258,0.5253873701379287,2.782919074802917,0.0,0.5253873701379287]",5932,0.12646408774480258,2.782919074802917,0.0,0.11913626209977664,0.5253873701379287,2025-03-18T00:25:00.000+0100,1.923063740264038,1.3878502067307046,"[0.2030812324929972,1.0436242007351464,1.7314647377938517,3.1751350329161196,3.462013497382075,0.2030812324929972,3.462013497382075]",5943,3.462013497382075,3.1751350329161196,0.2030812324929972,1.0436242007351464,1.7314647377938517
6,0,30,520200,2025-03-18T00:30:00.000+0100,1.3749542010897187,1.8573043235882525,"[0.0,0.0,0.056022408963585436,3.4073798295689586,3.4113687669160493,0.0,3.4113687669160493]",5926,0.056022408963585436,3.4113687669160493,0.0,3.4073798295689586,0.0,2025-03-18T00:30:00.000+0100,1.6552435320119607,1.624466924819783,"[0.0,0.7913165266106443,1.0658440591426444,2.2373210887730623,4.181735985533453,0.0,4.181735985533453]",5942,4.181735985533453,0.7913165266106443,0.0,2.2373210887730623,1.0658440591426444
6,0,35,520500,2025-03-18T00:35:00.000+0100,1.6972307910505975,2.330131252067588,"[0.0,0.0,0.0,4.004745358058836,4.481408597194152,0.0,4.481408597194152]",5916,0.0,4.004745358058836,0.0,4.481408597194152,0.0,2025-03-18T00:35:00.000+0100,1.8741623231571107,1.8235951870674976,"[0.0,0.18907563025210086,1.9836246734980911,2.8963821815646087,4.301729130470753,0.0,4.301729130470753]",5942,4.301729130470753,1.9836246734980911,0.0,2.8963821815646087,0.18907563025210086
6,0,40,520800,2025-03-18T00:40:00.000+0100,1.6524601401742132,2.2992001685323444,"[0.0,0.0,0.0,3.554261366994055,4.708039333877012,0.0,4.708039333877012]",5912,0.0,3.554261366994055,0.0,4.708039333877012,0.0,2025-03-18T00:40:00.000+0100,1.703418076091196,1.7580375469562364,"[0.0,0.9255812029453134,1.2398208228439056,1.7086834733893557,4.643004881277406,0.0,1.7086834733893557]",5943,1.7086834733893557,1.2398208228439056,0.0,4.643004881277406,0.9255812029453134
6,0,45,521100,2025-03-18T00:45:00.000+0100,1.47155148979423,2.105170587262062,"[0.0,0.0,0.0070028011204481795,2.798608895034807,4.552145752815894,0.0,4.552145752815894]",5935,0.0,2.798608895034807,0.0070028011204481795,4.552145752815894,0.0,2025-03-18T00:45:00.000+0100,1.3044947936980698,1.7913567464980806,"[0.0,0.0,0.1965511943173894,2.3576392582349395,3.9682835159380203,0.0,3.9682835159380203]",5943,0.1965511943173894,2.3576392582349395,0.0,3.9682835159380203,0.0
6,0,50,521400,2025-03-18T00:50:00.000+0100,0.6645569620253166,1.16123393319741,"[0.0,0.0,0.035132196338450994,0.5958585966031983,2.6917940171849333,0.0,0.5958585966031983]",5943,0.0,2.6917940171849333,0.0,0.035132196338450994,0.5958585966031983,2025-03-18T00:50:00.000+0100,1.0315805647153378,1.1918054113021992,"[0.0,0.1330532212885154,0.4831932773109243,1.802911037832855,2.7387452871443934,0.0,2.7387452871443934]",5943,1.802911037832855,0.4831932773109243,0.1330532212885154,2.7387452871443934,0.0
6,0,55,521700,2025-03-18T00:55:00.000+0100,0.3644825018615041,0.5045895567767312,"[0.0,0.0,0.0,0.8061199163209588,1.0162925929865618,0.0,1.0162925929865618]",5942,0.0,1.0162925929865618,0.0,0.8061199163209588,0.0,2025-03-18T00:55:00.000+0100,1.6225637934498693,1.7341384657705967,"[0.0,0.0,1.4091586001489202,2.744684371638951,3.9589759954614756,0.0,3.9589759954614756]",5943,3.9589759954614756,0.0,1.4091586001489202,2.744684371638951,0.0
6,1,0,522000,2025-03-18T01:00:00.000+0100,1.1751054852320675,1.7368074258530952,"[0.0,0.0,0.02100840336134454,1.9701213818860879,3.884397640912905,0.0,3.884397640912905]",5943,0.02100840336134454,3.884397640912905,0.0,1.9701213818860879,0.0,2025-03-18T01:00:00.000+0100,1.429197839473342,1.2839540147561894,"[0.0,0.1264049923766975,1.9766514200616956,2.231234265858242,2.811698519070075,0.0,2.811698519070075]",5943,2.231234265858242,0.1264049923766975,2.811698519070075,1.9766514200616956,0.0
