group,day,hour,minute,relativeTime,timestamp,cage,rack,position,event
5_R_I,1,5,41,106862,2023-12-22T11:41:02.834+0100,5_R_I_5,DVC Rack A,E8,INSERTED
5_R_I,1,5,41,106863,2023-12-22T11:41:03.232+0100,5_R_I_6,DVC Rack A,F8,REMOVED
5_R_I,1,5,41,106874,2023-12-22T11:41:14.949+0100,5_R_I_7,DVC Rack A,D7,REMOVED
5_R_I,1,5,41,106874,2023-12-22T11:41:14.314+0100,5_R_I_6,DVC Rack A,F8,INSERTED
5_R_I,1,5,41,106884,2023-12-22T11:41:24.628+0100,5_R_I_7,DVC Rack A,D7,INSERTED
5_R_I,1,5,41,106884,2023-12-22T11:41:24.784+0100,5_R_I_8,DVC Rack A,E7,REMOVED
5_R_I,1,5,41,106893,2023-12-22T11:41:33.762+0100,5_R_I_8,DVC Rack A,E7,INSERTED
3_R_I,1,5,41,106904,2023-12-22T11:41:44.989+0100,3_R_I_1,DVC Rack A,D6,REMOVED
3_R_I,1,5,41,106917,2023-12-22T11:41:57.564+0100,3_R_I_1,DVC Rack A,D6,INSERTED
3_R_I,1,5,41,106917,2023-12-22T11:41:57.761+0100,3_R_I_2,DVC Rack A,E6,REMOVED
3_R_I,1,5,42,106927,2023-12-22T11:42:07.410+0100,3_R_I_3,DVC Rack A,F6,REMOVED
3_R_I,1,5,42,106927,2023-12-22T11:42:07.044+0100,3_R_I_2,DVC Rack A,E6,INSERTED
3_R_I,1,5,42,106937,2023-12-22T11:42:17.791+0100,3_R_I_3,DVC Rack A,F6,INSERTED
3_R_I,1,5,42,106938,2023-12-22T11:42:18.393+0100,3_R_I_4,DVC Rack A,D5,REMOVED
3_R_I,1,5,42,106949,2023-12-22T11:42:29.016+0100,3_R_I_7,DVC Rack A,D4,REMOVED
3_R_I,1,5,42,106949,2023-12-22T11:42:29.072+0100,3_R_I_4,DVC Rack A,D5,INSERTED
3_R_I,1,5,42,106968,2023-12-22T11:42:48.694+0100,3_R_I_7,DVC Rack A,D4,INSERTED
3_R_I,1,5,42,106968,2023-12-22T11:42:48.758+0100,3_R_I_8,DVC Rack A,E4,REMOVED
3_R_I,1,5,42,106977,2023-12-22T11:42:57.333+0100,3_R_I_8,DVC Rack A,E4,INSERTED
3_R_I,1,5,42,106977,2023-12-22T11:42:57.429+0100,3_R_I_9,DVC Rack A,F4,REMOVED
3_R_I,1,5,43,106986,2023-12-22T11:43:06.817+0100,3_R_I_9,DVC Rack A,F4,INSERTED
3_R_C,1,5,45,107102,2023-12-22T11:45:02.252+0100,3_R_C_8,DVC Rack A,B4,REMOVED
3_R_C,1,5,45,107108,2023-12-22T11:45:08.969+0100,3_R_C_8,DVC Rack A,B4,INSERTED
3_R_I,1,5,45,107140,2023-12-22T11:45:40.930+0100,3_R_I_9,DVC Rack A,F4,REMOVED
3_R_I,1,5,46,107165,2023-12-22T11:46:05.415+0100,3_R_I_9,DVC Rack A,F4,INSERTED
3_R_C,2,2,32,181928,2023-12-23T08:32:08.571+0100,3_R_C_7,DVC Rack A,A4,REMOVED
3_R_C,2,2,32,181931,2023-12-23T08:32:11.970+0100,3_R_C_7,DVC Rack A,A4,INSERTED
3_R_C,2,2,32,181931,2023-12-23T08:32:11.831+0100,3_R_C_8,DVC Rack A,B4,REMOVED
3_R_C,2,2,32,181934,2023-12-23T08:32:14.916+0100,3_R_C_8,DVC Rack A,B4,INSERTED
3_R_I,2,2,32,181938,2023-12-23T08:32:18.124+0100,3_R_I_7,DVC Rack A,D4,REMOVED
3_R_I,2,2,32,181939,2023-12-23T08:32:19.321+0100,3_R_I_7,DVC Rack A,D4,REMOVED
3_R_I,2,2,32,181939,2023-12-23T08:32:19.306+0100,3_R_I_7,DVC Rack A,D4,INSERTED
3_R_I,2,2,32,181942,2023-12-23T08:32:22.128+0100,3_R_I_7,DVC Rack A,D4,INSERTED
3_R_I,2,2,32,181943,2023-12-23T08:32:23.522+0100,3_R_I_8,DVC Rack A,E4,REMOVED
3_R_I,2,2,32,181946,2023-12-23T08:32:26.349+0100,3_R_I_9,DVC Rack A,F4,REMOVED
3_R_I,2,2,32,181946,2023-12-23T08:32:26.208+0100,3_R_I_8,DVC Rack A,E4,INSERTED
3_R_I,2,2,32,181948,2023-12-23T08:32:28.773+0100,3_R_I_4,DVC Rack A,D5,REMOVED
3_R_I,2,2,32,181948,2023-12-23T08:32:28.642+0100,3_R_I_9,DVC Rack A,F4,INSERTED
3_R_C,2,2,32,181950,2023-12-23T08:32:30.895+0100,3_R_C_6,DVC Rack A,C5,REMOVED
3_R_I,2,2,32,181951,2023-12-23T08:32:31.055+0100,3_R_I_4,DVC Rack A,D5,INSERTED
3_R_C,2,2,32,181953,2023-12-23T08:32:33.277+0100,3_R_C_6,DVC Rack A,C5,INSERTED
3_R_C,2,2,32,181955,2023-12-23T08:32:35.443+0100,3_R_C_4,DVC Rack A,A5,REMOVED
3_R_C,2,2,32,181958,2023-12-23T08:32:38.025+0100,3_R_C_4,DVC Rack A,A5,INSERTED
3_R_C,2,2,32,181958,2023-12-23T08:32:38.021+0100,3_R_C_1,DVC Rack A,A6,REMOVED
3_R_C,2,2,32,181960,2023-12-23T08:32:40.470+0100,3_R_C_3,DVC Rack A,C6,REMOVED
3_R_C,2,2,32,181960,2023-12-23T08:32:40.077+0100,3_R_C_1,DVC Rack A,A6,INSERTED
3_R_C,2,2,32,181960,2023-12-23T08:32:40.679+0100,3_R_C_2,DVC Rack A,B6,REMOVED
3_R_C,2,2,32,181963,2023-12-23T08:32:43.759+0100,3_R_C_3,DVC Rack A,C6,INSERTED
3_R_C,2,2,32,181963,2023-12-23T08:32:43.869+0100,3_R_C_2,DVC Rack A,B6,INSERTED
3_R_I,2,2,32,181964,2023-12-23T08:32:44.516+0100,3_R_I_1,DVC Rack A,D6,REMOVED
3_R_I,2,2,32,181964,2023-12-23T08:32:44.331+0100,3_R_I_2,DVC Rack A,E6,REMOVED
3_R_I,2,2,32,181967,2023-12-23T08:32:47.192+0100,3_R_I_1,DVC Rack A,D6,INSERTED
3_R_I,2,2,32,181967,2023-12-23T08:32:47.337+0100,3_R_I_3,DVC Rack A,F6,REMOVED
3_R_I,2,2,32,181967,2023-12-23T08:32:47.114+0100,3_R_I_2,DVC Rack A,E6,INSERTED
3_R_I,2,2,32,181969,2023-12-23T08:32:49.710+0100,3_R_I_3,DVC Rack A,F6,INSERTED
5_R_I,2,2,32,181974,2023-12-23T08:32:54.121+0100,5_R_I_8,DVC Rack A,E7,REMOVED
5_R_I,2,2,32,181976,2023-12-23T08:32:56.405+0100,5_R_I_8,DVC Rack A,E7,INSERTED
5_R_C,2,2,32,181977,2023-12-23T08:32:57.080+0100,5_R_C_9,DVC Rack A,C7,REMOVED
5_R_I,2,2,32,181977,2023-12-23T08:32:57.054+0100,5_R_I_7,DVC Rack A,D7,REMOVED
5_R_C,2,2,33,181980,2023-12-23T08:33:00.666+0100,5_R_C_9,DVC Rack A,C7,INSERTED
5_R_I,2,2,33,181980,2023-12-23T08:33:00.634+0100,5_R_I_7,DVC Rack A,D7,INSERTED
5_R_C,2,2,33,181981,2023-12-23T08:33:01.346+0100,5_R_C_7,DVC Rack A,A7,REMOVED
5_R_C,2,2,33,181981,2023-12-23T08:33:01.342+0100,5_R_C_8,DVC Rack A,B7,REMOVED
5_R_C,2,2,33,181984,2023-12-23T08:33:04.826+0100,5_R_C_8,DVC Rack A,B7,INSERTED
5_R_C,2,2,33,181984,2023-12-23T08:33:04.723+0100,5_R_C_7,DVC Rack A,A7,INSERTED
5_R_C,2,2,33,181985,2023-12-23T08:33:05.049+0100,5_R_C_5,DVC Rack A,B8,REMOVED
5_R_C,2,2,33,181985,2023-12-23T08:33:05.175+0100,5_R_C_4,DVC Rack A,A8,REMOVED
5_R_C,2,2,33,181989,2023-12-23T08:33:09.137+0100,5_R_C_5,DVC Rack A,B8,INSERTED
5_R_C,2,2,33,181993,2023-12-23T08:33:13.907+0100,5_R_C_6,DVC Rack A,C8,REMOVED
5_R_I,2,2,33,181993,2023-12-23T08:33:13.735+0100,5_R_I_4,DVC Rack A,D8,REMOVED
5_R_C,2,2,33,181997,2023-12-23T08:33:17.924+0100,5_R_C_6,DVC Rack A,C8,INSERTED
5_R_I,2,2,33,181997,2023-12-23T08:33:17.713+0100,5_R_I_4,DVC Rack A,D8,INSERTED
5_R_I,2,2,33,181998,2023-12-23T08:33:18.357+0100,5_R_I_6,DVC Rack A,F8,REMOVED
5_R_I,2,2,33,181998,2023-12-23T08:33:18.467+0100,5_R_I_5,DVC Rack A,E8,REMOVED
5_R_I,2,2,33,182003,2023-12-23T08:33:23.936+0100,5_R_I_6,DVC Rack A,F8,INSERTED
5_R_I,2,2,33,182004,2023-12-23T08:33:24.845+0100,5_R_I_5,DVC Rack A,E8,INSERTED
5_R_I,2,2,33,182005,2023-12-23T08:33:25.133+0100,5_R_I_3,DVC Rack A,F9,REMOVED
5_R_I,2,2,33,182008,2023-12-23T08:33:28.592+0100,5_R_I_2,DVC Rack A,E9,REMOVED
5_R_I,2,2,33,182008,2023-12-23T08:33:28.417+0100,5_R_I_3,DVC Rack A,F9,INSERTED
5_R_I,2,2,33,182011,2023-12-23T08:33:31.264+0100,5_R_I_1,DVC Rack A,D9,REMOVED
5_R_I,2,2,33,182011,2023-12-23T08:33:31.275+0100,5_R_I_2,DVC Rack A,E9,INSERTED
5_R_C,2,2,33,182014,2023-12-23T08:33:34.210+0100,5_R_C_3,DVC Rack A,C9,REMOVED
5_R_I,2,2,33,182014,2023-12-23T08:33:34.044+0100,5_R_I_1,DVC Rack A,D9,INSERTED
5_R_C,2,2,33,182016,2023-12-23T08:33:36.796+0100,5_R_C_3,DVC Rack A,C9,INSERTED
5_R_C,2,2,33,182017,2023-12-23T08:33:37.072+0100,5_R_C_2,DVC Rack A,B9,REMOVED
5_R_C,2,2,33,182019,2023-12-23T08:33:39.558+0100,5_R_C_2,DVC Rack A,B9,INSERTED
